해수욕장일일일자,연도,월,일,요일,예상 방문자수,예상 혼잡도,해수욕장이름,시/도,시/군/구,위도,경도
2025-08-27,2025,8,27,2,6,여유,가마미해수욕장,전라남도,영광군,35.39936,126.408865
2025-08-28,2025,8,28,3,3,여유,가마미해수욕장,전라남도,영광군,35.39936,126.408865
2025-08-29,2025,8,29,4,15,여유,가마미해수욕장,전라남도,영광군,35.39936,126.408865
2025-08-30,2025,8,30,5,38,여유,가마미해수욕장,전라남도,영광군,35.39936,126.408865
2025-08-31,2025,8,31,6,31,여유,가마미해수욕장,전라남도,영광군,35.39936,126.408865
2025-06-01,2025,6,1,6,180,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-02,2025,6,2,0,175,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-03,2025,6,3,1,166,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-04,2025,6,4,2,157,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-05,2025,6,5,3,160,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-06,2025,6,6,4,183,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-07,2025,6,7,5,184,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-08,2025,6,8,6,156,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-09,2025,6,9,0,76,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-10,2025,6,10,1,69,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-11,2025,6,11,2,48,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-12,2025,6,12,3,58,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-13,2025,6,13,4,128,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-14,2025,6,14,5,212,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-15,2025,6,15,6,175,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-16,2025,6,16,0,91,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-17,2025,6,17,1,67,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-18,2025,6,18,2,51,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-19,2025,6,19,3,46,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-20,2025,6,20,4,50,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-21,2025,6,21,5,74,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-22,2025,6,22,6,72,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-23,2025,6,23,0,110,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-24,2025,6,24,1,100,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-25,2025,6,25,2,94,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-26,2025,6,26,3,98,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-27,2025,6,27,4,138,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-28,2025,6,28,5,193,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-29,2025,6,29,6,188,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-30,2025,6,30,0,140,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-01,2025,7,1,1,217,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-02,2025,7,2,2,211,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-03,2025,7,3,3,210,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-04,2025,7,4,4,242,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-05,2025,7,5,5,263,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-06,2025,7,6,6,243,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-07,2025,7,7,0,167,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-08,2025,7,8,1,127,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-09,2025,7,9,2,73,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-10,2025,7,10,3,65,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-11,2025,7,11,4,204,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-12,2025,7,12,5,310,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-13,2025,7,13,6,366,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-14,2025,7,14,0,113,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-15,2025,7,15,1,157,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-16,2025,7,16,2,142,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-17,2025,7,17,3,137,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-18,2025,7,18,4,157,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-19,2025,7,19,5,214,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-20,2025,7,20,6,215,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-21,2025,7,21,0,117,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-22,2025,7,22,1,112,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-23,2025,7,23,2,219,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-24,2025,7,24,3,261,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-25,2025,7,25,4,309,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-26,2025,7,26,5,355,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-27,2025,7,27,6,375,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-28,2025,7,28,0,340,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-29,2025,7,29,1,355,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-30,2025,7,30,2,354,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-07-31,2025,7,31,3,637,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-01,2025,8,1,4,515,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-02,2025,8,2,5,528,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-03,2025,8,3,6,497,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-04,2025,8,4,0,485,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-05,2025,8,5,1,490,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-06,2025,8,6,2,425,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-07,2025,8,7,3,344,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-08,2025,8,8,4,419,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-09,2025,8,9,5,463,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-10,2025,8,10,6,495,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-11,2025,8,11,0,190,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-12,2025,8,12,1,235,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-13,2025,8,13,2,235,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-14,2025,8,14,3,261,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-15,2025,8,15,4,345,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-16,2025,8,16,5,650,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-17,2025,8,17,6,604,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-18,2025,8,18,0,228,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-19,2025,8,19,1,212,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-20,2025,8,20,2,175,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-21,2025,8,21,3,167,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-22,2025,8,22,4,205,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-23,2025,8,23,5,320,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-24,2025,8,24,6,304,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-25,2025,8,25,0,213,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-26,2025,8,26,1,183,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-27,2025,8,27,2,182,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-28,2025,8,28,3,220,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-29,2025,8,29,4,302,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-30,2025,8,30,5,340,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-08-31,2025,8,31,6,369,여유,가진해수욕장,강원도,고성군,38.373482,128.510924
2025-06-01,2025,6,1,6,34,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-02,2025,6,2,0,27,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-03,2025,6,3,1,26,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-04,2025,6,4,2,26,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-05,2025,6,5,3,20,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-06,2025,6,6,4,13,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-07,2025,6,7,5,12,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-08,2025,6,8,6,10,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-09,2025,6,9,0,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-10,2025,6,10,1,3,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-11,2025,6,11,2,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-12,2025,6,12,3,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-13,2025,6,13,4,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-14,2025,6,14,5,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-15,2025,6,15,6,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-16,2025,6,16,0,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-17,2025,6,17,1,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-18,2025,6,18,2,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-19,2025,6,19,3,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-20,2025,6,20,4,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-21,2025,6,21,5,10,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-22,2025,6,22,6,7,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-23,2025,6,23,0,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-24,2025,6,24,1,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-25,2025,6,25,2,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-26,2025,6,26,3,8,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-27,2025,6,27,4,31,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-28,2025,6,28,5,54,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-29,2025,6,29,6,51,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-30,2025,6,30,0,14,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-01,2025,7,1,1,27,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-02,2025,7,2,2,29,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-03,2025,7,3,3,30,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-04,2025,7,4,4,31,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-05,2025,7,5,5,17,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-06,2025,7,6,6,14,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-07,2025,7,7,0,13,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-08,2025,7,8,1,7,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-09,2025,7,9,2,3,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-10,2025,7,10,3,1,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-11,2025,7,11,4,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-12,2025,7,12,5,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-13,2025,7,13,6,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-14,2025,7,14,0,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-15,2025,7,15,1,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-16,2025,7,16,2,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-17,2025,7,17,3,3,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-18,2025,7,18,4,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-19,2025,7,19,5,9,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-20,2025,7,20,6,11,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-21,2025,7,21,0,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-22,2025,7,22,1,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-23,2025,7,23,2,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-24,2025,7,24,3,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-25,2025,7,25,4,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-26,2025,7,26,5,11,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-27,2025,7,27,6,27,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-28,2025,7,28,0,41,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-29,2025,7,29,1,47,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-30,2025,7,30,2,18,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-07-31,2025,7,31,3,19,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-01,2025,8,1,4,41,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-02,2025,8,2,5,37,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-03,2025,8,3,6,35,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-04,2025,8,4,0,26,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-05,2025,8,5,1,21,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-06,2025,8,6,2,15,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-07,2025,8,7,3,13,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-08,2025,8,8,4,7,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-09,2025,8,9,5,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-10,2025,8,10,6,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-11,2025,8,11,0,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-12,2025,8,12,1,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-13,2025,8,13,2,1,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-14,2025,8,14,3,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-15,2025,8,15,4,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-16,2025,8,16,5,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-17,2025,8,17,6,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-18,2025,8,18,0,6,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-19,2025,8,19,1,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-20,2025,8,20,2,3,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-21,2025,8,21,3,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-22,2025,8,22,4,2,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-23,2025,8,23,5,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-24,2025,8,24,6,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-25,2025,8,25,0,4,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-26,2025,8,26,1,5,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-27,2025,8,27,2,34,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-28,2025,8,28,3,46,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-29,2025,8,29,4,54,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-30,2025,8,30,5,20,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-08-31,2025,8,31,6,14,여유,갈음이해수욕장,충청남도,태안군,36.696536,126.152187
2025-06-01,2025,6,1,6,10,여유,강문해수욕장,강원도,강릉시,37.795038,128.919333
2025-06-02,2025,6,2,0,0,여유,강문해수욕장,강원도,강릉시,37.795038,128.919333
2025-06-03,2025,6,3,1,0,여유,강문해수욕장,강원도,강릉시,37.795038,128.919333
